orig_idx,group,path,filename,dist_to_conventional_centroid,coherence_score,iteration
111,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss4.PNG,ss4.PNG,23.76774,1.1204264387577667,122
114,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ts-rich-190.jpg,ts-rich-190.jpg,21.192272,-0.6893360926045987,122
97,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (1).jpg,download (1).jpg,23.389023,-0.2063118089430259,122
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,28.278904,-0.4712005553551455,122
100,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (4).jpg,download (4).jpg,27.360464,0.08757208848007958,122
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,21.766216,-0.055277483770359834,123
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,23.406424,-0.22675567569889038,123
3,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,han.png,23.72611,-0.5367685530156894,123
5,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,kaspar.jpg,32.281433,-1.3005859003217395,123
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,25.069471,-1.3500729892600272,123
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,23.031748,-0.7892777752872663,123
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,23.031748,-0.7892777752872663,123
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,25.04252,0.8760118911001875,123
13,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kojiro.png,kojiro.png,20.506783,-0.41664775480280614,123
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,28.57959,0.09820331156446942,123
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.031994,0.15338793375809723,123
16,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\topio.png,topio.png,28.741745,0.3022102199483647,123
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.031994,0.15338793375809723,123
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,25.04252,0.8760118911001875,123
84,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_62.png,human_62.png,22.403986,0.4369310985729264,123
48,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_187.png,human_187.png,19.855097,-0.05871429824503995,123
50,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_193.png,human_193.png,19.705776,-0.2246943459437809,123
92,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_86.png,human_86.png,21.167742,0.21776731213265066,123
86,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_68.png,human_68.png,20.741879,-0.35336379584889144,123
21,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_109.png,human_109.png,18.66227,-0.039744857771819575,123
45,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_173.png,human_173.png,20.248308,0.12713834409015903,123
110,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,images.jpg,25.390688,0.27671710361436475,123
106,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,images (3).jpg,22.041948,0.20684284026054528,123
101,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (6).jpg,download (6).jpg,27.718174,-0.3185343503752855,123
106,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,images (3).jpg,22.041948,0.20684284026054528,123
112,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss8.PNG,ss8.PNG,23.684334,0.6386643425906343,123
101,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (6).jpg,download (6).jpg,27.718174,-0.3185343503752855,123
110,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,images.jpg,25.390688,0.27671710361436475,123
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,24.011671,-0.22675567569889038,124
8,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,otonaroid.jpg,24.821272,0.12160225892209693,124
2,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,geminoid H1-4.jpg,23.509924,-0.45141505213406097,124
2,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,geminoid H1-4.jpg,23.509924,-0.45141505213406097,124
5,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,kaspar.jpg,32.679855,-1.3005859003217395,124
5,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,kaspar.jpg,32.679855,-1.3005859003217395,124
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.868628,-0.7892777752872663,124
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,32.925083,0.15338793375809723,124
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,32.925083,0.15338793375809723,124
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,24.2575,0.5451271251301395,124
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,32.925083,0.15338793375809723,124
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,24.2575,0.5451271251301395,124
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,30.12767,0.09820331156446942,124
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,25.19642,0.8760118911001875,124
44,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_172.png,human_172.png,19.843185,0.8215978285803714,124
93,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_90.png,human_90.png,18.75367,-0.045202937919145446,124
52,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_199.png,human_199.png,22.764061,0.045875761564691295,124
73,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_27.png,human_27.png,21.00044,1.067264691206394,124
25,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_125.png,human_125.png,18.420864,0.6463158534896809,124
67,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_245.png,human_245.png,19.707973,0.4819876515431206,124
46,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_175.png,human_175.png,20.54242,1.1889317637718344,124
110,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,images.jpg,26.13124,0.27671710361436475,124
113,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss9.PNG,ss9.PNG,26.278143,0.9295086426490012,124
106,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,images (3).jpg,22.278687,0.20684284026054528,124
98,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (2).jpg,download (2).jpg,22.63479,0.4171091228769391,124
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,28.022436,-0.4712005553551455,124
99,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (3).jpg,download (3).jpg,30.003569,0.0799067242245517,124
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,28.022436,-0.4712005553551455,124
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.564817,-1.7743973373777044,125
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,25.40839,-1.3500729892600272,125
3,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,han.png,23.812407,-0.5367685530156894,125
2,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,geminoid H1-4.jpg,22.606182,-0.45141505213406097,125
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.564817,-1.7743973373777044,125
8,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,otonaroid.jpg,24.225225,0.12160225892209693,125
8,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,otonaroid.jpg,24.225225,0.12160225892209693,125
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.226807,0.15338793375809723,125
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.945503,0.8760118911001875,125
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,28.856787,0.09820331156446942,125
16,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\topio.png,topio.png,29.660488,0.3022102199483647,125
14,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\milo.png,milo.png,32.207443,-1.2509165872050445,125
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.945503,0.8760118911001875,125
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.945503,0.8760118911001875,125
38,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_161.png,human_161.png,21.707905,0.03185515960684189,125
94,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_95.png,human_95.png,22.795189,0.13730529055769725,125
30,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_139.png,human_139.png,21.069681,-0.01325993294768657,125
89,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_77.png,human_77.png,22.446144,-0.3549138028154751,125
71,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_259.png,human_259.png,20.973232,0.10406835039170312,125
90,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_83.png,human_83.png,18.477001,0.10283372118250331,125
83,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_55.png,human_55.png,19.631039,-0.7104787355948956,125
102,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (7).jpg,download (7).jpg,26.435907,0.320453052012185,125
111,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss4.PNG,ss4.PNG,24.090256,1.1204264387577667,125
100,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (4).jpg,download (4).jpg,28.335253,0.08757208848007958,125
102,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (7).jpg,download (7).jpg,26.435907,0.320453052012185,125
100,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (4).jpg,download (4).jpg,28.335253,0.08757208848007958,125
99,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (3).jpg,download (3).jpg,30.414474,0.0799067242245517,125
98,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (2).jpg,download (2).jpg,23.14637,0.4171091228769391,125
1,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,erica.jpg,25.330324,-0.08914293856025549,126
1,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,erica.jpg,25.330324,-0.08914293856025549,126
3,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,han.png,23.264585,-0.5367685530156894,126
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.520773,-1.7743973373777044,126
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.520773,-1.7743973373777044,126
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,22.798107,-0.055277483770359834,126
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.520773,-1.7743973373777044,126
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.675905,0.8760118911001875,126
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.675905,0.8760118911001875,126
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.675905,0.8760118911001875,126
13,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kojiro.png,kojiro.png,20.702501,-0.41664775480280614,126
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.000496,0.15338793375809723,126
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.000496,0.15338793375809723,126
14,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\milo.png,milo.png,32.66819,-1.2509165872050445,126
23,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_115.png,human_115.png,21.256697,-0.225160722365829,126
78,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_44.png,human_44.png,18.705952,0.24313309417257817,126
19,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_102.png,human_102.png,22.169092,0.8753401656007689,126
67,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_245.png,human_245.png,19.902369,0.4819876515431206,126
49,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_188.png,human_188.png,19.46103,-0.421402184670816,126
87,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_71.png,human_71.png,18.484661,0.7939466477876271,126
41,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_168.png,human_168.png,20.431755,-0.06978757183306739,126
108,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (8).jpg,images (8).jpg,23.462187,-1.4914487885698153,126
104,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (10).jpg,images (10).jpg,28.896753,-0.6360580268558174,126
106,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,images (3).jpg,21.14585,0.20684284026054528,126
113,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss9.PNG,ss9.PNG,27.21242,0.9295086426490012,126
109,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (9).jpg,images (9).jpg,27.81847,-0.26696864173315127,126
104,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (10).jpg,images (10).jpg,28.896753,-0.6360580268558174,126
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,28.16295,-0.4712005553551455,126
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,23.853594,-0.22675567569889038,127
3,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,han.png,23.616037,-0.5367685530156894,127
1,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,erica.jpg,26.088346,-0.08914293856025549,127
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.81906,-0.7892777752872663,127
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,24.526829,-1.7743973373777044,127
1,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,erica.jpg,26.088346,-0.08914293856025549,127
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.81906,-0.7892777752872663,127
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.340767,0.15338793375809723,127
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.340767,0.15338793375809723,127
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,23.647047,0.5451271251301395,127
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,29.604563,0.09820331156446942,127
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,23.647047,0.5451271251301395,127
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.340767,0.15338793375809723,127
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,23.647047,0.5451271251301395,127
80,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_47.png,human_47.png,21.880444,-1.049848650454231,127
84,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_62.png,human_62.png,22.216784,0.4369310985729264,127
72,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_263.png,human_263.png,19.959106,0.6326988220364377,127
43,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_171.png,human_171.png,19.67704,-0.37530973148023367,127
93,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_90.png,human_90.png,20.432384,-0.045202937919145446,127
71,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_259.png,human_259.png,20.555685,0.10406835039170312,127
68,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_247.png,human_247.png,21.157116,-0.05387231769355314,127
112,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss8.PNG,ss8.PNG,23.981441,0.6386643425906343,127
112,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss8.PNG,ss8.PNG,23.981441,0.6386643425906343,127
98,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (2).jpg,download (2).jpg,22.285358,0.4171091228769391,127
112,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss8.PNG,ss8.PNG,23.981441,0.6386643425906343,127
110,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,images.jpg,25.951862,0.27671710361436475,127
100,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (4).jpg,download (4).jpg,27.751595,0.08757208848007958,127
102,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (7).jpg,download (7).jpg,26.682026,0.320453052012185,127
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,24.138186,-0.22675567569889038,128
2,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,geminoid H1-4.jpg,23.270607,-0.45141505213406097,128
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,23.647764,-0.7892777752872663,128
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,26.255339,-1.3500729892600272,128
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,26.255339,-1.3500729892600272,128
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,22.149546,-0.055277483770359834,128
1,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,erica.jpg,26.494835,-0.08914293856025549,128
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,29.149912,0.09820331156446942,128
16,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\topio.png,topio.png,29.61947,0.3022102199483647,128
13,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kojiro.png,kojiro.png,21.440521,-0.41664775480280614,128
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,23.663439,0.5451271251301395,128
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,29.149912,0.09820331156446942,128
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,29.149912,0.09820331156446942,128
13,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kojiro.png,kojiro.png,21.440521,-0.41664775480280614,128
39,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_162.png,human_162.png,20.751219,-0.8042443832657394,128
66,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_235.png,human_235.png,17.807041,0.10878839239233873,128
52,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_199.png,human_199.png,22.720552,0.045875761564691295,128
65,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_234.png,human_234.png,19.90218,-0.746291109362696,128
29,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_137.png,human_137.png,21.721542,0.11772593528844277,128
66,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_235.png,human_235.png,17.807041,0.10878839239233873,128
90,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_83.png,human_83.png,19.3981,0.10283372118250331,128
99,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (3).jpg,download (3).jpg,30.469957,0.0799067242245517,128
102,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (7).jpg,download (7).jpg,26.458075,0.320453052012185,128
109,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (9).jpg,images (9).jpg,28.111998,-0.26696864173315127,128
108,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (8).jpg,images (8).jpg,23.994669,-1.4914487885698153,128
109,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (9).jpg,images (9).jpg,28.111998,-0.26696864173315127,128
107,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (6).jpg,images (6).jpg,21.108181,0.26712001078478337,128
109,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (9).jpg,images (9).jpg,28.111998,-0.26696864173315127,128
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,25.226454,-1.3500729892600272,129
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.250654,-1.7743973373777044,129
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,23.280025,-0.22675567569889038,129
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.928745,-0.7892777752872663,129
0,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,bina48.png,25.250654,-1.7743973373777044,129
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.928745,-0.7892777752872663,129
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.928745,-0.7892777752872663,129
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,25.170643,0.8760118911001875,129
16,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\topio.png,topio.png,29.010885,0.3022102199483647,129
11,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\alter.png,alter.png,23.730492,0.5451271251301395,129
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,28.29192,0.09820331156446942,129
13,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kojiro.png,kojiro.png,20.942478,-0.41664775480280614,129
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.302307,0.15338793375809723,129
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.302307,0.15338793375809723,129
78,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_44.png,human_44.png,19.169844,0.24313309417257817,129
35,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_150.png,human_150.png,21.349241,0.36216743676649976,129
84,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_62.png,human_62.png,22.596561,0.4369310985729264,129
83,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_55.png,human_55.png,21.030584,-0.7104787355948956,129
54,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_202.png,human_202.png,21.846928,0.1647699004594112,129
60,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_220.png,human_220.png,22.400808,0.24215192426944573,129
19,human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_102.png,human_102.png,21.712418,0.8753401656007689,129
110,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,images.jpg,25.701818,0.27671710361436475,129
114,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ts-rich-190.jpg,ts-rich-190.jpg,21.581108,-0.6893360926045987,129
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,27.880596,-0.4712005553551455,129
106,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,images (3).jpg,21.65481,0.20684284026054528,129
105,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,images (11).jpg,27.880596,-0.4712005553551455,129
98,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (2).jpg,download (2).jpg,22.296553,0.4171091228769391,129
108,human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (8).jpg,images (8).jpg,22.926638,-1.4914487885698153,129
7,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,nadine.png,22.745018,-0.22675567569889038,130
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,21.877054,-0.055277483770359834,130
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,21.877054,-0.055277483770359834,130
4,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,jiajia.png,22.031206,-0.7892777752872663,130
9,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,sophia.png,21.877054,-0.055277483770359834,130
5,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,kaspar.jpg,32.39961,-1.3005859003217395,130
6,failed_near_human,C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,kodomoroid.jpg,24.431063,-1.3500729892600272,130
14,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\milo.png,milo.png,32.910503,-1.2509165872050445,130
16,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\topio.png,topio.png,30.263416,0.3022102199483647,130
15,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\romeo.png,romeo.png,33.412075,0.15338793375809723,130
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.830698,0.8760118911001875,130
10,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\albert einstein hubo.png,albert einstein hubo.png,24.830698,0.8760118911001875,130
12,stylized,C:\Users\maryc\Downloads\881project\stylishedrobot\kengoro.png,kengoro.png,29.45208,0.09820331156446942,130
