failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.715435,25.643238,-0.92780304,human_conventional,human_conventional,435
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.686842,26.607363,-0.9205208,human_conventional,human_conventional,435
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.715435,25.643238,-0.92780304,human_conventional,human_conventional,435
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.27527,26.58387,-1.3085995,human_conventional,human_conventional,435
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.686842,26.607363,-0.9205208,human_conventional,human_conventional,435
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.739212,23.673397,0.06581497,human_unconventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.248959,23.402178,-1.1532192,human_conventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.10703,25.092466,0.014564514,human_unconventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.591349,23.45257,-0.8612213,human_conventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.601023,24.242554,-0.641531,human_conventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.591349,23.45257,-0.8612213,human_conventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.487532,25.077044,-0.5895119,human_conventional,human_conventional,436
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.550285,31.907412,0.64287376,human_unconventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.951794,24.619717,0.33207703,human_unconventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.114594,23.47694,-0.36234665,human_conventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.886747,24.99522,0.8915272,human_unconventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.483463,23.759518,-0.27605438,human_conventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.886747,24.99522,0.8915272,human_unconventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.550285,31.907412,0.64287376,human_unconventional,human_unconventional,437
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.640284,24.70989,-0.06960678,human_conventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.801762,25.127392,-1.3256302,human_conventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.15261,23.951921,0.20068932,human_unconventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.15261,23.951921,0.20068932,human_unconventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.15261,23.951921,0.20068932,human_unconventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.640284,24.70989,-0.06960678,human_conventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.241386,24.661129,0.5802574,human_unconventional,human_conventional,438
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.337755,24.971684,-0.6339283,human_conventional,human_unconventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.652006,23.232424,0.41958237,human_unconventional,human_unconventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.652006,23.232424,0.41958237,human_unconventional,human_unconventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.337755,24.971684,-0.6339283,human_conventional,human_unconventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.652006,23.232424,0.41958237,human_unconventional,human_unconventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.464096,22.412817,0.051279068,human_unconventional,human_conventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.575037,24.727932,-0.15289497,human_conventional,human_conventional,439
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.014872,28.816172,-3.8013,human_conventional,human_conventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.517416,28.91533,-3.397915,human_conventional,human_unconventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.40438,27.259148,-2.8547668,human_conventional,human_unconventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.849968,34.058525,-2.2085571,human_conventional,human_conventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.444489,25.708258,-4.263769,human_conventional,human_conventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.284124,27.954641,-3.670517,human_conventional,human_unconventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.014872,28.816172,-3.8013,human_conventional,human_conventional,440
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.298128,24.444464,-0.1463356,human_conventional,human_unconventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.50506,23.036825,-1.531765,human_conventional,human_conventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.993975,23.890812,-0.89683723,human_conventional,human_unconventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.272034,23.027864,-0.75583076,human_conventional,human_conventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.472706,33.641888,-1.1691818,human_conventional,human_unconventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.298128,24.444464,-0.1463356,human_conventional,human_unconventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.472706,33.641888,-1.1691818,human_conventional,human_unconventional,441
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.930082,23.888485,0.041597366,human_unconventional,human_unconventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.750896,26.586325,-0.83542824,human_conventional,human_unconventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.930082,23.888485,0.041597366,human_unconventional,human_unconventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.750896,26.586325,-0.83542824,human_conventional,human_unconventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.574337,25.70609,-1.1317539,human_conventional,human_unconventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.379276,26.093313,-1.714037,human_conventional,human_conventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.370396,24.800785,-2.4303894,human_conventional,human_conventional,442
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.473516,25.19378,-1.7202644,human_conventional,human_unconventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.090343,33.288265,-1.1979218,human_conventional,human_conventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.811638,23.04476,-0.23312187,human_conventional,human_unconventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.779188,26.060987,-0.28179932,human_conventional,human_conventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.580841,24.498243,-1.9174023,human_conventional,human_conventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.779188,26.060987,-0.28179932,human_conventional,human_conventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.180307,25.448292,-1.2679844,human_conventional,human_unconventional,443
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.154005,28.621002,-3.4669971,human_conventional,human_conventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.42216,31.665575,0.7565861,human_unconventional,human_unconventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.491776,26.40038,-1.9086037,human_conventional,human_conventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.154005,28.621002,-3.4669971,human_conventional,human_conventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.491776,26.40038,-1.9086037,human_conventional,human_conventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.50688,27.108557,-1.601677,human_conventional,human_conventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.42216,31.665575,0.7565861,human_unconventional,human_unconventional,444
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.799593,24.059492,-2.2598991,human_conventional,human_conventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.492634,23.344734,-0.8521004,human_conventional,human_unconventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.492634,23.344734,-0.8521004,human_conventional,human_unconventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.799593,24.059492,-2.2598991,human_conventional,human_conventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.492634,23.344734,-0.8521004,human_conventional,human_unconventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.126665,25.33435,-1.2076855,human_conventional,human_conventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.126665,25.33435,-1.2076855,human_conventional,human_conventional,445
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.342875,25.911703,0.43117142,human_unconventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.342875,25.911703,0.43117142,human_unconventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.718826,32.176685,0.54214096,human_unconventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.38002,23.690092,0.68992805,human_unconventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.533121,23.924936,-1.3918152,human_conventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.976124,22.612022,-0.6358986,human_conventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.586536,25.445269,0.14126778,human_unconventional,human_unconventional,446
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.525497,23.302155,-1.7766571,human_conventional,human_conventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.164118,24.24597,-2.081852,human_conventional,human_conventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.174501,25.155315,-1.980814,human_conventional,human_conventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.557913,24.358643,-1.8007298,human_conventional,human_unconventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,23.81912,26.57888,-2.75976,human_conventional,human_conventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.687983,25.2405,-0.55251694,human_conventional,human_unconventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.164118,24.24597,-2.081852,human_conventional,human_conventional,447
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.766914,25.699741,-0.932827,human_conventional,human_conventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.899372,31.61308,1.286293,human_unconventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.097519,24.489677,-0.3921585,human_conventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.553541,24.608091,-0.05455017,human_conventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.553541,24.608091,-0.05455017,human_conventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.553541,24.608091,-0.05455017,human_conventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.852303,24.99561,-1.1433067,human_conventional,human_unconventional,448
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.598825,23.896105,-0.29727936,human_conventional,human_conventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.708372,31.59129,0.117082596,human_unconventional,human_conventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.237785,23.994392,-0.75660706,human_conventional,human_unconventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.174355,22.450651,-0.27629662,human_conventional,human_unconventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.237785,23.994392,-0.75660706,human_conventional,human_unconventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.157007,24.2257,-0.06869316,human_conventional,human_unconventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.157007,24.2257,-0.06869316,human_conventional,human_unconventional,449
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.7963,26.350292,-1.5539913,human_conventional,human_unconventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.949997,25.012897,-2.0629005,human_conventional,human_conventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.465773,23.486053,-2.0202808,human_conventional,human_conventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.53369,24.20313,-1.6694412,human_conventional,human_unconventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.7963,26.350292,-1.5539913,human_conventional,human_unconventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.800407,33.764503,-1.9640961,human_conventional,human_conventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.262667,26.133652,-0.87098503,human_conventional,human_unconventional,450
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.121164,26.681171,-0.5600071,human_conventional,human_conventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.673553,26.401674,-1.7281208,human_conventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.006695,24.712845,0.29384995,human_unconventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.21442,33.16366,-0.9492378,human_conventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.006695,24.712845,0.29384995,human_unconventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.21442,33.16366,-0.9492378,human_conventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.105686,25.487442,-1.3817558,human_conventional,human_unconventional,451
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.32036,23.957962,-0.63760185,human_conventional,human_conventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.933462,22.518679,-0.5852165,human_conventional,human_unconventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.421959,24.111847,1.310112,human_unconventional,human_unconventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.32036,23.957962,-0.63760185,human_conventional,human_conventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.933462,22.518679,-0.5852165,human_conventional,human_unconventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.933462,22.518679,-0.5852165,human_conventional,human_unconventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.421959,24.111847,1.310112,human_unconventional,human_unconventional,452
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.076511,24.983505,0.093006134,human_unconventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.513754,25.21469,-0.70093536,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.96053,25.201387,-1.2408581,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.331354,24.097265,-1.7659111,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.331354,24.097265,-1.7659111,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.99836,24.348158,-2.3497982,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.513754,25.21469,-0.70093536,human_conventional,human_conventional,453
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.108774,25.130344,-1.0215702,human_conventional,human_unconventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.108774,25.130344,-1.0215702,human_conventional,human_unconventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.475851,23.399439,0.0764122,human_unconventional,human_conventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.983467,23.780117,-0.79664993,human_conventional,human_conventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.417353,26.660242,-0.2428894,human_conventional,human_conventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.43742,33.38494,-0.9475212,human_conventional,human_unconventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.408043,25.504599,-0.09655571,human_conventional,human_unconventional,454
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.250868,23.254656,-1.003788,human_conventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.167734,25.0425,0.1252346,human_unconventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.95713,24.368834,-2.411703,human_conventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.652071,24.619787,1.0322838,human_unconventional,human_unconventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.479696,24.512085,-1.0323887,human_conventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.403625,23.613958,-1.2103329,human_conventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.479696,24.512085,-1.0323887,human_conventional,human_conventional,455
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.95016,26.608416,-1.6582565,human_conventional,human_conventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.835121,25.747557,1.0875645,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.835121,25.747557,1.0875645,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.28385,24.979115,0.30473518,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.841827,31.101702,1.7401257,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.159847,23.962523,0.19732475,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.835121,25.747557,1.0875645,human_unconventional,human_unconventional,456
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.925224,25.97603,-1.050806,human_conventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.044746,32.94057,0.10417557,human_unconventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.044746,32.94057,0.10417557,human_unconventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.911312,26.050045,-1.1387329,human_conventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.911312,26.050045,-1.1387329,human_conventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.750843,26.478777,-0.7279339,human_conventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.943148,25.195133,-0.25198555,human_conventional,human_conventional,457
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.990738,32.522472,0.46826553,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.890436,22.715525,1.1749115,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.890436,22.715525,1.1749115,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,23.13884,22.141563,0.9972763,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.990738,32.522472,0.46826553,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.990738,32.522472,0.46826553,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,23.13884,22.141563,0.9972763,human_unconventional,human_conventional,458
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.907373,24.413393,-2.5060196,human_conventional,human_conventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.270405,26.121704,-0.8512993,human_conventional,human_conventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.907373,24.413393,-2.5060196,human_conventional,human_conventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.3406,25.306362,-0.9657631,human_conventional,human_unconventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.270405,26.121704,-0.8512993,human_conventional,human_conventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.836458,23.63952,-0.80306244,human_conventional,human_unconventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.59638,22.968163,-0.3717823,human_conventional,human_conventional,459
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.719934,24.32171,-1.6017761,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.903505,24.185284,-2.2817783,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.035742,26.518082,-1.4823399,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.33048,23.014675,-0.68419456,human_conventional,human_unconventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.035742,26.518082,-1.4823399,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.42742,25.521498,-1.0940781,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.42742,25.521498,-1.0940781,human_conventional,human_conventional,460
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.279877,24.361256,-1.0813789,human_conventional,human_conventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.884272,26.174458,-1.2901859,human_conventional,human_unconventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.640903,23.004623,-1.3637199,human_conventional,human_unconventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.079988,23.807783,0.27220535,human_unconventional,human_conventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.079988,23.807783,0.27220535,human_unconventional,human_conventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.862778,22.96754,-1.104763,human_conventional,human_unconventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.139395,24.031477,1.1079178,human_unconventional,human_unconventional,461
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.425022,26.299828,-0.87480545,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.888376,22.979662,-1.0912857,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.035906,23.727747,-0.6918411,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.413187,24.442236,-0.02904892,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.035906,23.727747,-0.6918411,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.583748,22.980274,-0.39652634,human_conventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.87582,24.626257,0.24956322,human_unconventional,human_conventional,462
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.9902,22.228476,-0.23827553,human_conventional,human_unconventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.206104,24.427973,0.7781315,human_unconventional,human_unconventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.292568,23.446259,-0.15369034,human_conventional,human_conventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.292568,23.446259,-0.15369034,human_conventional,human_conventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.57521,24.272285,1.3029251,human_unconventional,human_unconventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.9902,22.228476,-0.23827553,human_conventional,human_unconventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.292568,23.446259,-0.15369034,human_conventional,human_conventional,463
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.413448,25.397186,-0.98373795,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.145538,22.176058,-0.030519485,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.233398,23.882336,-0.6489372,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.145538,22.176058,-0.030519485,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.06965,25.722237,-0.652586,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.193296,25.165392,-0.9720955,human_conventional,human_unconventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.233398,23.882336,-0.6489372,human_conventional,human_conventional,464
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.735964,23.63345,0.10251427,human_unconventional,human_unconventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.735964,23.63345,0.10251427,human_unconventional,human_unconventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.323404,24.459738,-0.13633347,human_conventional,human_unconventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.984516,25.808342,-0.82382584,human_conventional,human_conventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.735964,23.63345,0.10251427,human_unconventional,human_unconventional,465
