iteration,mean_dist_failed_near_human,mean_dist_stylized,mean_dist_human_conventional,mean_dist_human_unconventional,mean_coh_failed_near_human,mean_coh_stylized,mean_coh_human_conventional,mean_coh_human_unconventional,diff_dist_unconventional_minus_conventional,diff_dist_failed_minus_conventional,diff_dist_failed_minus_unconventional,diff_coh_unconventional_minus_failed,diff_coh_conventional_minus_failed,diff_coh_unconventional_minus_conventional
212,25.084400177001953,25.950551986694336,20.906417846679688,25.075374603271484,-0.409140718170599,0.12901746274990647,-0.1589660388875946,-0.15467861386173093,4.168956756591797,4.177982330322266,0.00902557373046875,0.25446210430886806,0.2501746792830044,0.004287425025863684
213,25.07393455505371,25.263164520263672,20.48780632019043,24.55484390258789,-0.8097539470960519,0.2481987245216548,-0.4502795966176377,0.24072521771413968,4.067037582397461,4.586128234863281,0.5190906524658203,1.0504791648101914,0.35947435047841414,0.6910048143317774
214,23.87554931640625,28.70528793334961,19.987470626831055,23.757707595825195,-0.2756370887970571,-0.3706957952042165,-0.22197334408499328,0.3117240508628744,3.7702369689941406,3.8880786895751953,0.11784172058105469,0.5873611396599315,0.05366374471206384,0.5336973949478677
215,23.196563720703125,29.300140380859375,21.060888290405273,25.651165008544922,-0.4461868035193053,-0.23079220434684702,-0.014137761542880597,0.020698605776445587,4.590276718139648,2.1356754302978516,-2.454601287841797,0.4668854092957509,0.4320490419764247,0.034836367319326184
216,25.055185317993164,29.54128074645996,20.28354263305664,26.403400421142578,-0.33870193595016,-0.21266679612025374,0.38190927320519835,-0.27308837238716993,6.1198577880859375,4.771642684936523,-1.348215103149414,0.06561356356299008,0.7206112091553584,-0.6549976455923683
217,25.4322452545166,28.646718978881836,20.30955696105957,26.025646209716797,-0.5918788181979092,-0.19671752825451833,0.006201879876114011,0.34336367566056997,5.716089248657227,5.122688293457031,-0.5934009552001953,0.9352424938584791,0.5980806980740232,0.33716179578445593
218,24.50479507446289,25.371593475341797,21.440242767333984,26.333269119262695,-0.8297382090017832,-0.04220611252316301,0.10178596761713364,0.14681190131592542,4.893026351928711,3.0645523071289062,-1.8284740447998047,0.9765501103177086,0.9315241766189168,0.04502593369879178
219,24.783964157104492,26.545330047607422,21.048906326293945,23.80428123474121,-0.624866734073537,0.21036139112367058,-0.04489290596598935,0.15207215171145114,2.7553749084472656,3.735057830810547,0.9796829223632812,0.7769388857849882,0.5799738281075476,0.1969650576774405
220,22.696548461914062,28.86666488647461,20.68829345703125,25.871122360229492,-0.5402349556246023,0.14129381473063704,-0.13441882718105524,0.1509410550471447,5.182828903198242,2.0082550048828125,-3.1745738983154297,0.691176010671747,0.4058161284435471,0.28535988222819997
221,23.80698013305664,27.632932662963867,20.548368453979492,24.46816062927246,-0.7815252110747201,0.15529836280665327,-0.0899058496452331,-0.35887895356171795,3.9197921752929688,3.2586116790771484,-0.6611804962158203,0.4226462575130021,0.691619361429487,-0.2689731039164849
222,23.937740325927734,28.279932022094727,19.8704833984375,26.647090911865234,-0.7209074470579091,-0.37857931266044903,0.43605498664828657,-0.21256930900560672,6.776607513427734,4.067256927490234,-2.7093505859375,0.5083381380523024,1.1569624337061957,-0.6486242956538932
223,24.427522659301758,26.007368087768555,21.05362319946289,24.971586227416992,-0.6635447157539623,-0.058155380388898434,0.059296755232504425,-0.022587768004680684,3.9179630279541016,3.373899459838867,-0.5440635681152344,0.6409569477492817,0.7228414709864668,-0.0818845232371851
224,27.04532241821289,26.796152114868164,19.977495193481445,26.402172088623047,-1.147073889936198,0.03602735961425426,0.055222815143324104,0.22192197029508615,6.424676895141602,7.067827224731445,0.6431503295898438,1.3689958602312842,1.2022967050795221,0.16669915515176204
225,25.66282844543457,25.360855102539062,17.686838150024414,25.60420036315918,-0.6646899394835243,0.4218459523938335,0.28122038390611814,-0.10894722068389572,7.917362213134766,7.975990295410156,0.058628082275390625,0.5557427187996286,0.9459103233896424,-0.3901676045900139
226,24.50551986694336,27.709932327270508,20.331457138061523,25.308286666870117,-1.4641643400235618,0.043910877070486805,0.16967374724596881,0.17779680946122442,4.976829528808594,4.174062728881836,-0.8027667999267578,1.641961149484786,1.6338380872695306,0.008123062215255605
227,26.265275955200195,26.81728744506836,20.66326332092285,25.76273536682129,-1.1187942447237789,0.3903437350248632,-0.15569674287852944,0.16233044705079175,5.0994720458984375,5.602012634277344,0.5025405883789062,1.2811246917745707,0.9630975018452494,0.3180271899293212
228,24.90999412536621,24.70599365234375,20.18271827697754,25.42115592956543,-0.8456564905851531,-0.0028203776979601114,-0.021089480717378494,0.12196210804827347,5.238437652587891,4.727275848388672,-0.5111618041992188,0.9676185986334266,0.8245670098677746,0.14305158876565197
229,24.033498764038086,29.336986541748047,20.378782272338867,23.968029022216797,-0.9100632198188359,-0.07527038470126153,-0.03229006794644101,0.3715049772483474,3.5892467498779297,3.6547164916992188,0.06546974182128906,1.2815681970671833,0.8777731518723949,0.4037950451947884
230,24.564971923828125,29.49138832092285,20.273996353149414,26.26845359802246,-0.5659092142603231,-0.06738686724502897,0.2139736376455522,0.027208286799011955,5.994457244873047,4.290975570678711,-1.703481674194336,0.5931175010593351,0.7798828519058754,-0.18676535084654022
231,25.12559700012207,27.982925415039062,19.46461296081543,24.591121673583984,-0.6498913465730917,0.0701917771272336,0.2731609777611434,0.44404408480281493,5.126508712768555,5.660984039306641,0.5344753265380859,1.0939354313759067,0.923052324334235,0.17088310704167153
232,25.265762329101562,25.91732406616211,20.108219146728516,24.933347702026367,-0.5713604830418915,-0.03752279272392795,0.46353110724820284,0.024587955249592952,4.825128555297852,5.157543182373047,0.3324146270751953,0.5959484382914844,1.0348915902900944,-0.4389431519986099
233,23.884702682495117,27.05465316772461,20.73465919494629,24.451053619384766,-0.9970073048068618,0.21851688295382415,-0.05165206571461526,-0.09970934628088195,3.7163944244384766,3.150043487548828,-0.5663509368896484,0.8972979585259799,0.9453552390922466,-0.04805728056626669
234,25.231319427490234,26.583393096923828,21.00507164001465,26.87262535095215,-0.5213533378289761,0.036383124173972416,0.3666224127158962,-0.3418505828426333,5.8675537109375,4.226247787475586,-1.641305923461914,0.17950275498634277,0.8879757505448722,-0.7084729955585295
235,26.358400344848633,25.842721939086914,20.20362663269043,26.416765213012695,-0.8186860670863203,0.16309213884223514,0.34040573382717376,-0.008806502348336385,6.213138580322266,6.154773712158203,-0.0583648681640625,0.809879564737984,1.159091800913494,-0.34921223617551017
236,23.951995849609375,26.257980346679688,19.30967140197754,25.143482208251953,-0.9419155395360163,0.19441212325793517,0.36935536239177413,0.24091775387085662,5.833810806274414,4.642324447631836,-1.1914863586425781,1.1828332934068728,1.3112709019277904,-0.1284376085209175
237,24.825361251831055,29.082611083984375,20.28516960144043,25.794355392456055,-0.9541088968048204,-0.3074772750570456,0.20613041711478627,0.10175876578079321,5.509185791015625,4.540191650390625,-0.968994140625,1.0558676625856136,1.1602393139196066,-0.10437165133399307
238,23.75855827331543,27.304975509643555,20.730350494384766,26.050310134887695,-0.966495997573244,-0.011869631600820291,0.20986933971340788,-0.030529580425618912,5.31995964050293,3.028207778930664,-2.2917518615722656,0.9359664171476251,1.1763653372866518,-0.24039892013902678
239,25.948041915893555,26.604948043823242,21.079288482666016,25.627120971679688,-0.3052577464930387,0.4162873814227079,0.12241429431827981,0.07802613055388563,4.547832489013672,4.868753433227539,0.3209209442138672,0.38328387704692435,0.42767204081131854,-0.04438816376439418
240,25.174524307250977,30.303401947021484,21.127058029174805,24.31233024597168,-0.3816394970290344,-0.5616068335130074,0.08352428830801888,0.2972804677756164,3.185272216796875,4.047466278076172,0.8621940612792969,0.6789199648046508,0.46516378533705327,0.2137561794675975
241,25.217466354370117,26.19882583618164,19.958040237426758,23.8975887298584,-1.0468473171744779,0.12050620636003477,0.2678991278988519,-0.022085320681134193,3.9395484924316406,5.259426116943359,1.3198776245117188,1.0247619964933437,1.3147464450733297,-0.28998444857998606
242,25.63409996032715,28.583951950073242,19.713027954101562,24.52065658569336,-0.44781869985102435,-0.011424125620451506,-0.04388100240839915,-0.046905333905622744,4.807628631591797,5.921072006225586,1.113443374633789,0.4009133659454016,0.4039376974426252,-0.003024331497223594
243,25.145858764648438,26.57375144958496,21.015243530273438,24.998640060424805,-0.637944536314306,0.05197662747998972,-0.14789901340302092,-0.25047953867285666,3.983396530151367,4.130615234375,0.1472187042236328,0.38746499764144937,0.4900455229112851,-0.10258052526983574
244,23.769412994384766,26.992961883544922,19.885828018188477,24.875812530517578,-1.130864875439741,-0.0033583752109486325,0.2723696184745834,0.4059066029822867,4.989984512329102,3.883584976196289,-1.1063995361328125,1.5367714784220277,1.4032344939143244,0.1335369845077033
245,27.068721771240234,27.55735969543457,19.393774032592773,26.184770584106445,-0.5452718796758015,0.3004885502612274,-0.09751373863580962,0.09044007709447717,6.790996551513672,7.674947738647461,0.8839511871337891,0.6357119567702787,0.4477581410399919,0.1879538157302868
246,25.492321014404297,29.75217628479004,20.714929580688477,26.070178985595703,-0.7239993553016946,0.12534454686490157,0.20506851609017204,0.1723834261962314,5.355249404907227,4.77739143371582,-0.5778579711914062,0.8963827814979259,0.9290678713918666,-0.032685089893940644
247,23.84311294555664,30.4111385345459,20.036212921142578,24.859424591064453,-1.082845470077228,0.23296937529541248,0.15405054370960578,0.13879344213895745,4.823211669921875,3.8069000244140625,-1.0163116455078125,1.2216389122161855,1.236896013786834,-0.01525710157064833
248,26.34662437438965,27.020410537719727,20.958377838134766,24.613950729370117,-0.899046367027517,0.08900398899106444,0.2040672454566707,0.305636626663751,3.6555728912353516,5.388246536254883,1.7326736450195312,1.204682993691268,1.1031136124841876,0.10156938120708031
249,23.749813079833984,28.030410766601562,20.694021224975586,26.294157028198242,-0.6561794267430923,0.009208462044519004,0.2674243877963749,0.0020426896588823717,5.600135803222656,3.0557918548583984,-2.544343948364258,0.6582221164019746,0.9236038145394672,-0.2653816981374925
250,24.134218215942383,27.590543746948242,20.4825382232666,24.206401824951172,-0.8373796461147351,-0.08560201689227287,0.11458038266473254,-0.32949779070184254,3.7238636016845703,3.6516799926757812,-0.07218360900878906,0.5078818554128925,0.9519600287794677,-0.44407817336657507
251,23.650392532348633,25.358562469482422,20.6966609954834,25.44050407409668,-0.31906526999181567,0.0682816599054433,-0.21929316390825213,0.005857795545352833,4.743843078613281,2.9537315368652344,-1.7901115417480469,0.3249230655371685,0.09977210608356354,0.22515095945360497
252,23.397031784057617,26.632762908935547,20.749311447143555,25.979949951171875,-0.5540963070837928,0.03638312417397243,-0.005414898964996092,0.22361924079494203,5.23063850402832,2.6477203369140625,-2.582918167114258,0.7777155478787348,0.5486814081187966,0.2290341397599381
253,25.23404312133789,25.63443946838379,20.859527587890625,25.049243927001953,-0.627951564236706,0.1843524654408448,-0.23081499681365955,0.3147221816516867,4.189716339111328,4.374515533447266,0.1847991943359375,0.9426737458883927,0.39713656742304637,0.5455371784653462
254,25.41421127319336,25.862585067749023,19.990337371826172,24.83259391784668,-0.8057650440026798,-0.3676506182528508,0.4694978755799846,0.12412214761496856,4.842256546020508,5.4238739013671875,0.5816173553466797,0.9298871916176483,1.2752629195826644,-0.34537572796501603
255,23.99229621887207,27.343969345092773,19.803773880004883,24.442520141601562,-0.18955719754534495,0.014767033015644637,-0.12907951095995102,-0.2397107067463098,4.63874626159668,4.1885223388671875,-0.4502239227294922,-0.05015350920096484,0.06047768658539393,-0.11063119578635877
256,23.94610595703125,28.576562881469727,20.306943893432617,23.864179611206055,-0.14714721346973716,-0.02524644074319739,0.1686795637148193,0.0649024775253781,3.5572357177734375,3.639162063598633,0.08192634582519531,0.21204969099511528,0.31582677718455643,-0.10377708618944119
257,23.540592193603516,25.57628059387207,20.104684829711914,27.330751419067383,-0.5836631368193608,0.2954679768030902,-0.33459630728954165,-0.2850379146351915,7.226066589355469,3.4359073638916016,-3.790159225463867,0.29862522218416926,0.24906682952981912,0.049558392654350136
258,27.07235336303711,29.23931312561035,20.43901252746582,26.520639419555664,-1.0013414773413571,-0.0963484783466008,-0.4443806923049626,-0.003893024729506565,6.081626892089844,6.633340835571289,0.5517139434814453,0.9974484526118506,0.5569607850363946,0.440487667575456
259,24.189311981201172,27.14846420288086,19.846010208129883,24.151453018188477,-0.485876409965932,0.10775713615129685,-0.0012358268975493556,0.40581220271690815,4.305442810058594,4.343301773071289,0.03785896301269531,0.8916886126828402,0.48464058306838265,0.4070480296144575
260,24.428285598754883,26.920434951782227,20.37595558166504,26.607275009155273,-0.731464960481267,0.07861329209645465,0.11373750326170858,0.411701486649011,6.231319427490234,4.052330017089844,-2.1789894104003906,1.143166447130278,0.8452024637429756,0.29796398338730246
261,25.412166595458984,26.277210235595703,19.822811126708984,27.168386459350586,-0.526349412447155,0.09987361869506428,0.10874793749447874,-0.05472542406093707,7.345575332641602,5.58935546875,-1.7562198638916016,0.471623988386218,0.6350973499416338,-0.1634733615554158
262,25.715036392211914,30.371049880981445,18.951833724975586,24.53066635131836,-0.32504841583422,0.06149828778409157,0.43136725379378865,0.1896988702411644,5.578832626342773,6.763202667236328,1.1843700408935547,0.5147472860753844,0.7564156696280087,-0.24166838355262424
263,23.589752197265625,30.1978759765625,20.656190872192383,24.3844051361084,-0.5644120945258048,-0.33973157534823467,-0.005246572489294388,0.05388100509627346,3.7282142639160156,2.933561325073242,-0.7946529388427734,0.6182930996220782,0.5591655220365104,0.059127577585567845
264,25.046127319335938,27.901363372802734,20.6251163482666,26.777238845825195,-1.1879836845728917,0.04391087707048683,-0.18009045247098618,0.1620999882872424,6.152122497558594,4.421010971069336,-1.7311115264892578,1.3500836728601342,1.0078932321019056,0.3421904407582286
265,24.765640258789062,31.26541519165039,19.26125144958496,25.30208396911621,-0.2617418426997712,0.18802506949908396,0.25952420485620575,-0.17170593418546704,6.04083251953125,5.504388809204102,-0.5364437103271484,0.09003590851430415,0.5212660475559769,-0.4312301390416728
266,24.800838470458984,27.443822860717773,21.53843116760254,27.24949836730957,-0.26320185461183776,-0.029639275267695418,-0.18813760164089036,-0.10721323059230585,5.711067199707031,3.2624073028564453,-2.448659896850586,0.1559886240195319,0.0750642529709474,0.0809243710485845
267,23.626522064208984,26.81621742248535,19.352603912353516,24.263811111450195,-0.5555474895909659,0.4376129873062986,0.3778437601863428,0.31635408008850446,4.91120719909668,4.273918151855469,-0.6372890472412109,0.8719015696794703,0.9333912497773087,-0.06148968009783834
268,23.49313735961914,24.94802474975586,19.99308967590332,25.108596801757812,-0.5725787689726122,0.3564512918858049,0.04024014017147222,0.348704542578642,5.115507125854492,3.5000476837158203,-1.6154594421386719,0.9212833115512542,0.6128189091440844,0.30846440240716977
269,25.10223960876465,30.975109100341797,20.907695770263672,23.997610092163086,-0.6314386200110774,-0.42170324265563786,-0.2687296061611809,-0.0309131049687937,3.089914321899414,4.194543838500977,1.1046295166015625,0.6005255150422837,0.3627090138498965,0.2378165011923872
270,23.667917251586914,26.590852737426758,20.885433197021484,25.69606590270996,-0.7268737363135126,0.01790195138766104,0.2930553517886114,0.13268086340791144,4.810632705688477,2.7824840545654297,-2.028148651123047,0.859554599721424,1.0199290881021241,-0.16037448838069998
271,26.688016891479492,28.03053092956543,20.67328453063965,25.420045852661133,-0.895554490224473,0.3105482080783177,-0.05475065723934032,-0.38091265534264424,4.746761322021484,6.014732360839844,1.2679710388183594,0.5146418348818287,0.8408038329851326,-0.32616199810330393
272,24.866329193115234,25.567157745361328,20.396270751953125,25.60525131225586,-0.47396890371904865,0.2742076502044806,-0.1468324074993033,-0.26430233725226193,5.208980560302734,4.470058441162109,-0.738922119140625,0.20966656646678672,0.3271364962197454,-0.11746992975295864
273,29.053831100463867,28.388978958129883,17.170015335083008,26.583044052124023,-0.9326888865168226,0.23664229118041738,0.3199973576645182,-0.05974019591152683,9.413028717041016,11.88381576538086,2.4707870483398438,0.8729486906052958,1.2526862441813407,-0.37973755357604505
274,23.042173385620117,28.630046844482422,19.941509246826172,24.87247657775879,-0.6641846589702898,-0.46055097996785227,0.09328051861525341,-0.12226138027345972,4.930967330932617,3.1006641387939453,-1.8303031921386719,0.5419232786968301,0.7574651775855432,-0.2155418988887131
275,25.97076416015625,27.734600067138672,21.700927734375,24.7253475189209,-0.6160440579898225,-0.032502219265790784,0.37526608119182053,0.13851184851595016,3.0244197845458984,4.26983642578125,1.2454166412353516,0.7545559065057728,0.991310139181643,-0.23675423267587037
276,25.654972076416016,26.743783950805664,21.25272560119629,24.841184616088867,-0.8386350398679079,-0.12200163946970846,0.0889441679530313,-0.5064302852676035,3.588459014892578,4.402246475219727,0.8137874603271484,0.3322047546003044,0.9275792078209392,-0.5953744532206348
277,25.478513717651367,26.76413345336914,21.193334579467773,26.154346466064453,-0.6564751316199212,-0.090350615976489,-0.21681259210306297,-0.08444551658231224,4.96101188659668,4.285179138183594,-0.6758327484130859,0.572029615037609,0.43966253951685824,0.13236707552075072
278,25.436641693115234,28.700109481811523,21.28375244140625,24.63848876953125,-0.5151654228926084,0.16473028169010445,0.0863342572611254,0.0485154489705772,3.354736328125,4.152889251708984,0.7981529235839844,0.5636808718631856,0.6014996801537338,-0.0378188082905482
279,26.664426803588867,27.077558517456055,20.51563835144043,24.5411434173584,-0.8959593406748976,0.1709756562984677,-0.11835721527085089,-0.020901487914796752,4.025505065917969,6.1487884521484375,2.1232833862304688,0.8750578527601008,0.7776021254040467,0.09745572735605414
280,24.3410587310791,25.39137840270996,21.239028930664062,24.459224700927734,-0.29640212189816273,0.21905488046681265,-0.052036236682495414,0.1442024755731683,3.220195770263672,3.102029800415039,-0.11816596984863281,0.440604597471331,0.24436588521566732,0.1962387122556637
281,23.16993522644043,27.449222564697266,20.47333335876465,25.85651969909668,-0.8775177906422965,0.06203628529708007,-0.2517566219070288,0.2736656980763374,5.383186340332031,2.6966018676757812,-2.68658447265625,1.1511834887186339,0.6257611687352678,0.5254223199833662
282,24.113815307617188,29.737445831298828,20.76443099975586,24.75253677368164,-0.21454250603299732,0.2017576432011792,-0.09671707825354563,0.1666639726618488,3.9881057739257812,3.349384307861328,-0.6387214660644531,0.38120647869484614,0.1178254277794517,0.26338105091539443
283,24.838180541992188,25.927907943725586,20.094839096069336,25.1109561920166,-0.4392461505037774,-0.0028203776979601114,0.19854556351494093,-0.09888589706007711,5.016117095947266,4.743341445922852,-0.27277565002441406,0.3403602534437003,0.6377917140187184,-0.297431460575018
284,24.100360870361328,28.620616912841797,20.728334426879883,25.554874420166016,-0.780502713898,-0.3313100603790136,0.22478573219511472,-0.24806933719113114,4.826539993286133,3.3720264434814453,-1.4545135498046875,0.5324333767068689,1.0052884460931146,-0.4728550693862459
285,24.748088836669922,26.663738250732422,20.516542434692383,26.198579788208008,-0.5575842363731095,0.3665109497028952,0.23917234466481077,-0.1756403065879865,5.682037353515625,4.231546401977539,-1.450490951538086,0.38194392978512304,0.7967565810379202,-0.41481265125279726
286,26.56288719177246,26.97432518005371,20.097768783569336,25.099123001098633,-0.859644868654755,0.1608569337777789,-0.2684963920394207,-0.14361839355320521,5.001354217529297,6.465118408203125,1.4637641906738281,0.7160264751015497,0.5911484766153343,0.1248779984862155
287,23.75722312927246,29.471904754638672,19.728139877319336,25.838809967041016,-0.4254699038349954,0.2069604496125867,0.024446317155126875,-0.14478554659336476,6.11067008972168,4.029083251953125,-2.0815868377685547,0.28068435724163066,0.44991622099012224,-0.16923186374849164
288,25.52281379699707,29.402265548706055,20.875307083129883,26.459609985351562,-0.7243953763472258,-0.15231121997117827,0.08481049654081503,0.062324537612125815,5.58430290222168,4.6475067138671875,-0.9367961883544922,0.7867199139593517,0.8092058728880409,-0.022485958928689216
289,23.92192268371582,26.136699676513672,21.424837112426758,26.574460983276367,-0.805372298564703,-0.07690852754913083,-0.060235584497887254,-0.017173268472792165,5.149623870849609,2.4970855712890625,-2.652538299560547,0.7881990300919108,0.7451367140668158,0.04306231602509509
290,23.244997024536133,27.923803329467773,19.87431526184082,25.702037811279297,-0.3433204285716884,0.07054754168695175,0.10672408469003931,-0.533466694639572,5.827722549438477,3.3706817626953125,-2.457040786743164,-0.1901462660678836,0.4500445132617277,-0.6401907793296113
291,23.64053726196289,26.407312393188477,20.36314582824707,23.905126571655273,-1.0207283901364483,0.09987361869506428,-0.0612306089930495,0.08636444575143856,3.541980743408203,3.2773914337158203,-0.2645893096923828,1.1070928358878869,0.9594977811433988,0.14759505474448806
292,25.360933303833008,28.07185173034668,21.004411697387695,25.09737777709961,-0.6297046561863793,0.03922755727125176,-0.13376103178446044,-0.09579298735032417,4.092966079711914,4.3565216064453125,0.26355552673339844,0.5339116688360551,0.49594362440191886,0.037968044434136275
293,25.018230438232422,29.69061279296875,19.987457275390625,25.176095962524414,-0.765432718565434,0.001142711635016098,0.1995702613953721,0.1986572475926509,5.188638687133789,5.030773162841797,-0.1578655242919922,0.964089966158085,0.9650029799608062,-0.0009130138027211854
294,26.22995376586914,28.290145874023438,19.959978103637695,23.541650772094727,-0.4981116960858606,-0.3681886157658393,-0.23969933248099887,0.48285237944503756,3.5816726684570312,6.269975662231445,2.688302993774414,0.9809640755308981,0.25841236360486175,0.7225517119260364
295,24.6452693939209,23.959848403930664,21.091081619262695,24.05135726928711,-0.8294964830204374,0.16363013635522364,0.02599936719142069,0.06193725693871654,2.960275650024414,3.554187774658203,0.5939121246337891,0.891433739959154,0.8554958502118581,0.03593788974729585
296,24.927888870239258,28.185596466064453,20.914852142333984,23.989778518676758,-1.2362497878804923,0.04391087707048682,0.09157938722869553,0.05124918894654695,3.0749263763427734,4.013036727905273,0.9381103515625,1.2874989768270393,1.327829175109188,-0.04033019828214858
297,24.764205932617188,26.98836326599121,20.707473754882812,25.0068302154541,-1.0061303925224585,-0.01124189266718115,0.04143928126618907,-0.2836964009902074,4.299356460571289,4.056732177734375,-0.24262428283691406,0.7224339915322511,1.0475696737886475,-0.32513568225639644
298,23.682451248168945,27.671634674072266,20.269121170043945,25.62312889099121,-0.2910757758588868,-0.3760721332220718,0.20076934286261044,0.07321631565661797,5.354007720947266,3.413330078125,-1.9406776428222656,0.36429209151550473,0.4918451187214972,-0.1275530272059925
299,24.156675338745117,26.066740036010742,20.390024185180664,25.487539291381836,-0.5003505871227454,0.16309213884223514,-0.46702483045137655,0.3289859145664277,5.097515106201172,3.766651153564453,-1.3308639526367188,0.8293365016891731,0.033325756671368834,0.7960107450178042
300,24.599763870239258,28.82535743713379,21.34345054626465,26.780588150024414,-0.7423173052665083,0.1891908059457116,-0.05584440353379173,-0.07384815392853973,5.437137603759766,3.2563133239746094,-2.1808242797851562,0.6684691513379686,0.6864729017327166,-0.018003750394748004
301,26.872417449951172,25.0513858795166,21.347524642944336,24.473526000976562,-1.16085013660498,0.1637198777758743,-0.011535802979657355,0.24567774885397764,3.1260013580322266,5.524892807006836,2.3988914489746094,1.4065278854589576,1.1493143336253226,0.257213551833635
302,24.189706802368164,28.157825469970703,19.93770980834961,23.07855796813965,-0.6040946228918148,0.06991980275331262,0.29616982376540896,-0.387998105791138,3.140848159790039,4.251996994018555,1.1111488342285156,0.2160965171006768,0.9002644466572238,-0.684167929556547
303,25.702726364135742,26.160917282104492,20.81425666809082,24.82967185974121,-0.754986248680632,0.3004885502612274,0.12872198619169317,0.057958198310982235,4.015415191650391,4.888469696044922,0.8730545043945312,0.8129444469916143,0.8837082348723252,-0.07076378788071094
304,26.111520767211914,27.413801193237305,19.94528579711914,25.589202880859375,-0.7362570888467247,0.025785468843893575,0.009449036078728625,0.2015489186052078,5.643917083740234,6.166234970092773,0.5223178863525391,0.9378060074519325,0.7457061249254533,0.19209988252647917
305,24.766965866088867,26.025238037109375,21.261262893676758,24.902101516723633,-0.446959327143383,0.36901812914127247,0.23207497583791722,-0.10651026138185303,3.640838623046875,3.5057029724121094,-0.13513565063476562,0.34044906576152995,0.6790343029813002,-0.33858523721977024
306,23.520917892456055,28.246170043945312,19.432140350341797,26.84186363220215,-0.28043542172818603,0.009836200978158136,-0.0942433850764043,-0.025803711794867283,7.409723281860352,4.088777542114258,-3.3209457397460938,0.25463170993331874,0.18619203665178174,0.06843967328153702
307,24.933055877685547,29.369096755981445,20.610858917236328,23.88539695739746,-0.6109202848550597,0.11746102940866905,0.17571441148025935,0.1416242654002972,3.274538040161133,4.322196960449219,1.047658920288086,0.7525445502553569,0.786634696335319,-0.034090146079962136
308,23.580570220947266,29.971355438232422,20.71146583557129,24.764484405517578,-0.574724812263421,-0.004168347097858104,-0.3383618202762914,0.1432916718173379,4.053018569946289,2.8691043853759766,-1.1839141845703125,0.7180164840807589,0.23636299198712957,0.4816534920936293
309,23.622806549072266,27.968358993530273,20.734033584594727,22.142757415771484,-0.7398428928139488,0.2151344523435563,0.38254875413872197,0.2304080025814588,1.4087238311767578,2.888772964477539,1.4800491333007812,0.9702508953954075,1.1223916469526707,-0.15214075155726317
310,26.157106399536133,28.54292106628418,20.331798553466797,23.78077507019043,-0.8937338832193699,0.16255414132924667,-0.05204830595684477,-0.2688948728155413,3.448976516723633,5.825307846069336,2.376331329345703,0.6248390104038286,0.8416855772625251,-0.21684656685869652
311,25.30388832092285,29.464706420898438,21.06584358215332,24.778776168823242,-0.5290606689898942,-0.4818113065664619,-0.3162332422287787,0.2716249580069576,3.712932586669922,4.238044738769531,0.5251121520996094,0.8006856269968519,0.21282742676111555,0.5878582002357362
312,24.239561080932617,26.857526779174805,19.673656463623047,25.398183822631836,-0.5712377564890495,0.14714287097649972,-0.09898545057448957,0.07419134094474088,5.724527359008789,4.56590461730957,-1.1586227416992188,0.6454290974337904,0.4722523059145599,0.17317679151923043
313,24.63429832458496,27.4995059967041,22.239852905273438,24.5723819732666,-0.4873785016641925,0.05986014493622226,-0.0669571684669436,-0.26819747442646497,2.332529067993164,2.3944454193115234,0.061916351318359375,0.21918102723772753,0.4204213331972489,-0.20124030595952136
314,24.481470108032227,31.266071319580078,20.32737159729004,26.691667556762695,-0.4227940873514696,-0.025428673696467747,-0.22214017325886673,0.3108808863140863,6.364295959472656,4.1540985107421875,-2.2101974487304688,0.7336749736655559,0.2006539140926029,0.533021059572953
315,24.200069427490234,27.52231216430664,20.586444854736328,25.869932174682617,-0.7650632940675042,0.025785468843893575,-0.008211668543230018,-0.42929975673391313,5.283487319946289,3.6136245727539062,-1.6698627471923828,0.33576353733359104,0.7568516255242742,-0.4210880881906831
316,27.845354080200195,26.555423736572266,19.99220848083496,23.82279396057129,-0.787978971098702,0.524539948786858,0.46768904640611064,0.3730759590006268,3.830585479736328,7.853145599365234,4.022560119628906,1.1610549300993287,1.2556680175048127,-0.09461308740548385
317,23.67303466796875,27.27821159362793,20.391727447509766,23.971248626708984,-0.7252586965685944,0.06517120366909646,-0.13969754623433883,0.08194330284675069,3.5795211791992188,3.2813072204589844,-0.2982139587402344,0.8072019994153451,0.5855611503342556,0.22164084908108952
318,26.38650131225586,29.45465660095215,20.014217376708984,25.889997482299805,-0.8881980306184963,-0.3050291603222668,-0.13629757921840033,-0.13808808362669772,5.87578010559082,6.372283935546875,0.4965038299560547,0.7501099469917987,0.751900451400096,-0.0017905044082973942
319,25.385025024414062,27.296728134155273,19.79006004333496,24.80105209350586,-0.4665032985394763,0.3136831264503342,-0.03685881714133421,-0.1255141909626005,5.010992050170898,5.594964981079102,0.5839729309082031,0.34098910757687584,0.4296444813981421,-0.08865537382126629
320,23.81235122680664,28.82730484008789,19.1916446685791,23.765499114990234,-0.4484193390554495,0.07019177712723361,0.18169756903243325,0.22517624968694266,4.573854446411133,4.620706558227539,0.04685211181640625,0.6735955887423921,0.6301169080878828,0.04347868065450941
321,23.662527084350586,25.957321166992188,18.601512908935547,27.05304527282715,-1.022275839477213,0.25294732360587097,0.14703110710180037,0.02617899785517887,8.451532363891602,5.061014175415039,-3.3905181884765625,1.0484548373323919,1.1693069465790134,-0.1208521092466215
