iteration,mean_dist_to_failed,mean_dist_to_unconv,mean_delta_failed_minus_unconv,prop_closer_to_failed,prop_closer_to_unconv
864,24.76097,24.603395,0.15757206,0.2857142857142857,0.7142857142857143
865,24.730207,24.688452,0.04175186,0.5714285714285714,0.42857142857142855
866,24.620417,24.793497,-0.1730799,0.5714285714285714,0.42857142857142855
867,23.841887,24.497507,-0.655623,0.8571428571428571,0.14285714285714285
868,26.25468,26.1525,0.10217966,0.42857142857142855,0.5714285714285714
869,24.111149,23.518341,0.59280807,0.2857142857142857,0.7142857142857143
870,24.63377,24.250721,0.3830463,0.14285714285714285,0.8571428571428571
871,26.102016,25.12851,0.9735026,0.2857142857142857,0.7142857142857143
872,24.373152,23.72577,0.6473808,0.0,1.0
873,25.14249,24.624294,0.5181975,0.14285714285714285,0.8571428571428571
874,25.161566,25.586628,-0.42506108,0.7142857142857143,0.2857142857142857
875,25.47348,26.814377,-1.3408949,1.0,0.0
876,25.737656,24.938007,0.7996472,0.14285714285714285,0.8571428571428571
877,26.80837,26.93262,-0.12424742,0.5714285714285714,0.42857142857142855
878,25.45687,25.332067,0.12480218,0.42857142857142855,0.5714285714285714
879,24.618042,23.958704,0.6593413,0.14285714285714285,0.8571428571428571
880,25.18306,26.063242,-0.88018066,0.8571428571428571,0.14285714285714285
881,26.040293,25.409227,0.6310643,0.2857142857142857,0.7142857142857143
882,25.070759,24.863478,0.20728084,0.5714285714285714,0.42857142857142855
883,24.93919,25.383257,-0.44406864,0.5714285714285714,0.42857142857142855
884,25.613962,25.473528,0.14043535,0.2857142857142857,0.7142857142857143
885,27.130163,26.027035,1.103132,0.2857142857142857,0.7142857142857143
886,24.74776,22.691402,2.05636,0.0,1.0
887,25.660368,24.443548,1.2168192,0.14285714285714285,0.8571428571428571
888,25.069078,25.009226,0.05985369,0.2857142857142857,0.7142857142857143
889,25.456614,24.355963,1.1006483,0.14285714285714285,0.8571428571428571
890,26.452656,25.099533,1.3531255,0.14285714285714285,0.8571428571428571
891,26.91849,25.291727,1.6267645,0.14285714285714285,0.8571428571428571
892,24.477476,23.08888,1.3885972,0.0,1.0
893,24.976746,25.398405,-0.42166,0.7142857142857143,0.2857142857142857
894,25.277151,25.386415,-0.10926274,0.42857142857142855,0.5714285714285714
895,25.813406,24.818592,0.9948136,0.14285714285714285,0.8571428571428571
896,25.230936,27.394566,-2.1636271,1.0,0.0
897,24.346228,24.07021,0.27601895,0.2857142857142857,0.7142857142857143
898,25.668734,25.448696,0.22003882,0.2857142857142857,0.7142857142857143
899,25.206682,24.042887,1.1637946,0.2857142857142857,0.7142857142857143
900,26.429184,26.162855,0.26632962,0.42857142857142855,0.5714285714285714
901,24.025618,21.81965,2.2059681,0.0,1.0
902,23.855764,22.948717,0.9070497,0.2857142857142857,0.7142857142857143
903,25.563793,25.328924,0.23486874,0.14285714285714285,0.8571428571428571
904,26.294409,24.551102,1.7433063,0.0,1.0
905,25.069983,25.593683,-0.5236972,0.8571428571428571,0.14285714285714285
906,26.173815,24.22188,1.951935,0.14285714285714285,0.8571428571428571
907,25.64266,26.096472,-0.45381054,0.7142857142857143,0.2857142857142857
908,26.805805,25.443697,1.3621114,0.0,1.0
909,23.582659,23.298876,0.2837816,0.42857142857142855,0.5714285714285714
910,25.675508,24.39557,1.2799388,0.14285714285714285,0.8571428571428571
911,24.467077,24.939959,-0.47287887,0.5714285714285714,0.42857142857142855
912,26.113628,24.09589,2.0177343,0.0,1.0
913,33.024757,25.566528,7.458229,0.0,1.0
914,25.200094,25.00594,0.19415338,0.2857142857142857,0.7142857142857143
915,24.19779,24.145563,0.052229743,0.2857142857142857,0.7142857142857143
916,25.2514,25.275827,-0.024427686,0.42857142857142855,0.5714285714285714
917,25.56029,24.58319,0.97709954,0.0,1.0
918,26.960009,25.564041,1.3959677,0.0,1.0
919,24.365065,23.876898,0.488166,0.14285714285714285,0.8571428571428571
920,26.048025,25.293652,0.7543741,0.14285714285714285,0.8571428571428571
921,23.93311,24.177,-0.24389021,0.7142857142857143,0.2857142857142857
922,26.044798,24.286432,1.7583684,0.0,1.0
923,24.85379,24.234882,0.6189074,0.0,1.0
924,26.06019,24.891766,1.1684252,0.14285714285714285,0.8571428571428571
925,25.905107,25.488937,0.41616958,0.2857142857142857,0.7142857142857143
926,25.06557,24.684134,0.38143757,0.42857142857142855,0.5714285714285714
927,27.797884,25.002768,2.795118,0.0,1.0
928,26.96483,25.17412,1.7907126,0.0,1.0
929,24.871395,24.85202,0.019375937,0.42857142857142855,0.5714285714285714
930,25.930822,26.449768,-0.51894325,0.7142857142857143,0.2857142857142857
931,26.014212,22.937662,3.076551,0.0,1.0
932,25.57247,25.965958,-0.39349037,0.7142857142857143,0.2857142857142857
933,26.212938,25.599134,0.61380494,0.2857142857142857,0.7142857142857143
934,24.584148,23.627522,0.95662606,0.14285714285714285,0.8571428571428571
935,23.944614,23.53544,0.40917477,0.42857142857142855,0.5714285714285714
936,24.507772,23.299955,1.2078168,0.0,1.0
937,24.536463,24.110525,0.42593655,0.42857142857142855,0.5714285714285714
938,26.996754,24.754202,2.2425497,0.0,1.0
939,25.947712,26.628958,-0.6812455,0.8571428571428571,0.14285714285714285
940,25.63278,26.169937,-0.53715515,0.8571428571428571,0.14285714285714285
941,26.485605,23.863665,2.6219394,0.0,1.0
942,25.826153,25.14742,0.67873085,0.2857142857142857,0.7142857142857143
943,25.19554,26.569107,-1.3735697,1.0,0.0
944,26.33453,24.05406,2.2804685,0.0,1.0
945,25.775236,26.266462,-0.4912243,0.7142857142857143,0.2857142857142857
946,25.421871,26.300278,-0.87841195,0.8571428571428571,0.14285714285714285
947,26.752945,24.851913,1.9010304,0.0,1.0
948,27.432928,25.642338,1.7905886,0.0,1.0
949,26.044613,24.390594,1.6540173,0.14285714285714285,0.8571428571428571
950,26.234196,25.17807,1.0561295,0.14285714285714285,0.8571428571428571
951,24.11146,23.785025,0.32643265,0.42857142857142855,0.5714285714285714
952,25.641552,25.82861,-0.18706049,0.5714285714285714,0.42857142857142855
953,25.238205,24.396137,0.8420661,0.2857142857142857,0.7142857142857143
954,25.860975,25.325287,0.5356914,0.2857142857142857,0.7142857142857143
955,25.50562,24.975618,0.5300007,0.2857142857142857,0.7142857142857143
956,25.077541,24.287907,0.78963554,0.0,1.0
957,24.993076,24.881351,0.111727305,0.5714285714285714,0.42857142857142855
958,25.472383,25.44325,0.029134478,0.5714285714285714,0.42857142857142855
959,24.609846,27.986832,-3.3769858,1.0,0.0
960,25.411978,24.106436,1.3055422,0.0,1.0
961,24.897556,25.49422,-0.59666145,0.5714285714285714,0.42857142857142855
962,24.96065,24.4247,0.5359511,0.42857142857142855,0.5714285714285714
963,24.573359,24.66104,-0.087681904,0.5714285714285714,0.42857142857142855
964,25.436209,27.440308,-2.004097,1.0,0.0
965,26.929108,24.370378,2.5587308,0.0,1.0
966,24.802883,24.175642,0.62724304,0.14285714285714285,0.8571428571428571
967,25.192608,26.487926,-1.2953184,0.7142857142857143,0.2857142857142857
968,25.407297,23.937887,1.4694059,0.0,1.0
969,25.604795,25.021006,0.58378875,0.2857142857142857,0.7142857142857143
970,25.14624,23.455654,1.6905855,0.0,1.0
971,24.642,23.928278,0.713725,0.2857142857142857,0.7142857142857143
972,25.574522,24.312565,1.2619559,0.0,1.0
973,25.189846,24.359026,0.8308168,0.2857142857142857,0.7142857142857143
974,25.927134,24.868916,1.0582178,0.0,1.0
975,23.914381,22.871649,1.042729,0.0,1.0
976,28.1586,25.100534,3.058068,0.0,1.0
977,26.372564,24.83811,1.5344537,0.0,1.0
978,28.101805,23.644665,4.457138,0.0,1.0
979,25.712908,24.933376,0.77953064,0.14285714285714285,0.8571428571428571
980,24.907274,25.801298,-0.89402527,0.8571428571428571,0.14285714285714285
981,25.424938,25.139744,0.28519222,0.42857142857142855,0.5714285714285714
982,25.397156,23.794977,1.6021794,0.0,1.0
983,25.190634,24.563208,0.6274256,0.0,1.0
984,25.315643,25.483572,-0.16792788,0.42857142857142855,0.5714285714285714
985,24.667177,23.560446,1.1067306,0.0,1.0
986,25.623343,24.512873,1.1104717,0.0,1.0
987,26.040087,24.979645,1.0604445,0.0,1.0
988,25.079786,24.332716,0.74707085,0.14285714285714285,0.8571428571428571
989,25.434616,25.228327,0.20628902,0.5714285714285714,0.42857142857142855
990,27.481354,26.659136,0.8222138,0.2857142857142857,0.7142857142857143
991,25.658936,23.544535,2.1144013,0.0,1.0
992,25.982237,24.129059,1.8531748,0.0,1.0
993,28.21136,24.876463,3.3348978,0.0,1.0
994,24.03459,23.841763,0.19282587,0.42857142857142855,0.5714285714285714
995,26.659472,22.901245,3.7582257,0.0,1.0
996,26.33718,25.669424,0.6677546,0.14285714285714285,0.8571428571428571
997,24.496763,25.034756,-0.5379933,0.7142857142857143,0.2857142857142857
998,25.385912,25.133785,0.2521275,0.2857142857142857,0.7142857142857143
999,25.358215,25.403439,-0.045223236,0.5714285714285714,0.42857142857142855
